,smiles,descriptors
1255,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[cH:9]1[cH:10][cH:11][c:12]2[c:13]([OH:14])[cH:15][cH:16][cH:17][c:18]2[cH:19]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][cH:11][c:12]2[c:13]([OH:14])[cH:15][cH:16][cH:17][c:18]2[cH:19]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1256,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[cH:9]1[cH:10][cH:11][cH:12][c:13]2[c:14]([OH:15])[cH:16][cH:17][cH:18][c:19]12>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][cH:11][cH:12][c:13]2[c:14]([OH:15])[cH:16][cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1257,[CH3:1][N:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[S:17]([CH3:18])(=[O:19])=[O:20].Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[CH3:1][N:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[S:17]([CH3:18])(=[O:19])=[O:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1258,[CH3:1][N:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:16]1)[S:17]([CH3:18])(=[O:19])=[O:20].Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][N:2]([c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16]1)[S:17]([CH3:18])(=[O:19])=[O:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1259,[CH3:1][N:2]([c:3]1[cH:4][cH:5][cH:6][cH:15][cH:16]1)[S:17]([CH3:18])(=[O:19])=[O:20].Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][N:2]([c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[cH:15][cH:16]1)[S:17]([CH3:18])(=[O:19])=[O:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1260,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][c:11]([CH3:12])[c:13]([O:14][CH3:15])[c:16]1[O:17][CH3:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([CH3:12])[c:13]([O:14][CH3:15])[c:16]1[O:17][CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1261,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][c:10]([CH3:11])[c:12]([O:13][CH3:14])[c:15]([O:16][CH3:17])[cH:18]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][c:10]([CH3:11])[c:12]([O:13][CH3:14])[c:15]([O:16][CH3:17])[cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1262,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][c:11]([O:12][CH3:13])[c:14]([O:15][CH3:16])[c:17]1[CH3:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([O:12][CH3:13])[c:14]([O:15][CH3:16])[c:17]1[CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1263,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:17][cH:18]1.Cl[C:7](=[O:8])[CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Br:16]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[Br:16])[cH:17][cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1264,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.Cl[C:9](=[O:10])[CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[Br:18]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[Br:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1265,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:18]1.Cl[C:8](=[O:9])[CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[Br:17]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[Br:17])[cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1266,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[c:9]([O:10][CH3:11])[cH:12][c:13]([OH:14])[cH:15][c:16]1[O:17][CH3:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[c:9]([O:10][CH3:11])[cH:12][c:13]([OH:14])[cH:15][c:16]1[O:17][CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1267,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[c:9]([OH:10])[cH:11][c:12]([O:13][CH3:14])[cH:15][c:16]1[O:17][CH3:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[c:9]([OH:10])[cH:11][c:12]([O:13][CH3:14])[cH:15][c:16]1[O:17][CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1268,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][cH:11][c:12]2[cH:13][cH:14][c:15]3[c:21]4[c:16]([cH:17][cH:18][cH:19][cH:20]4)[cH:22][cH:23][c:24]3[c:25]12>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][c:12]2[cH:13][cH:14][c:15]3[c:16]4[cH:17][cH:18][cH:19][cH:20][c:21]4[cH:22][cH:23][c:24]3[c:25]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1269,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][cH:11][c:12]2[c:13]1[c:16]1[cH:15][cH:14][c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[c:25]1[cH:24][cH:23]2>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][c:12]2[c:13]1[cH:14][cH:15][c:16]1[c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[cH:23][cH:24][c:25]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1270,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[c:16]2[cH:17][cH:18][c:19]3[cH:20][cH:21][cH:22][cH:23][c:24]3[c:25]12>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[c:16]2[cH:17][cH:18][c:19]3[cH:20][cH:21][cH:22][cH:23][c:24]3[c:25]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1271,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][c:11]2[c:12]([c:15]3[cH:14][cH:13][c:16]4[cH:17][cH:18][cH:19][cH:20][c:21]4[c:24]3[cH:23][cH:22]2)[cH:25]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13][cH:14][c:15]3[c:16]4[cH:17][cH:18][cH:19][cH:20][c:21]4[cH:22][cH:23][c:24]23)[cH:25]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1272,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:9][cH:10][c:11]2[cH:12][cH:13][c:14]3[c:20]4[c:15]([cH:16][cH:17][cH:18][cH:19]4)[cH:21][cH:22][c:23]3[c:24]2[cH:25]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]2[cH:12][cH:13][c:14]3[c:15]4[cH:16][cH:17][cH:18][cH:19][c:20]4[cH:21][cH:22][c:23]3[c:24]2[cH:25]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1273,Cl[C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[O:7].[cH:8]1[cH:18][c:17]2[c:16]3[c:11]([cH:10][cH:9][c:19]2[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]12)[cH:12][cH:13][cH:14][cH:15]3>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[c:8]1[cH:9][c:10]2[c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[cH:17][cH:18][c:19]2[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1274,[CH3:1][c:2]1[cH:3][cH:4][c:17]2[c:18]([cH:19]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27].Cl[C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([S:11](=[O:12])(=[O:13])[Cl:14])[cH:15][cH:16]1>>[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[c:7]2[cH:8][cH:9][c:10]([S:11](=[O:12])(=[O:13])[Cl:14])[cH:15][cH:16]2)[c:17]2[c:18]([cH:19]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1275,[CH3:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27].Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([S:14](=[O:15])(=[O:16])[Cl:17])[cH:18][cH:19]1>>[CH3:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([S:14](=[O:15])(=[O:16])[Cl:17])[cH:18][cH:19]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1276,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27].Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([S:14](=[O:15])(=[O:16])[Cl:17])[cH:18][cH:19]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([S:14](=[O:15])(=[O:16])[Cl:17])[cH:18][cH:19]1)[C:20]([CH3:21])([CH3:22])[CH2:23][CH2:24][C:25]2([CH3:26])[CH3:27],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1277,[cH:11]1[cH:12][cH:13][cH:14][c:15]2[c:16]1[C:17]([CH3:18])([CH3:19])[CH2:20][CH2:21][C:22]2([CH3:23])[CH3:24].Cl[C:9]([c:8]1[n:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:26][n:25]1)=[O:10]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:7][c:8]([C:9](=[O:10])[c:11]2[cH:12][cH:13][cH:14][c:15]3[c:16]2[C:17]([CH3:18])([CH3:19])[CH2:20][CH2:21][C:22]3([CH3:23])[CH3:24])[n:25][cH:26]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1278,[cH:11]1[cH:12][cH:13][c:14]2[c:15]([cH:16]1)[C:17]([CH3:18])([CH3:19])[CH2:20][CH2:21][C:22]2([CH3:23])[CH3:24].Cl[C:9]([c:8]1[n:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:26][n:25]1)=[O:10]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:7][c:8]([C:9](=[O:10])[c:11]2[cH:12][cH:13][c:14]3[c:15]([cH:16]2)[C:17]([CH3:18])([CH3:19])[CH2:20][CH2:21][C:22]3([CH3:23])[CH3:24])[n:25][cH:26]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1279,Cl[C:7]([c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[c:20]([O:21][CH3:22])[cH:19]1)=[O:8].[cH:9]1[cH:10][cH:11][c:12]([O:17][CH3:18])[c:13]([O:14][CH3:15])[cH:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][c:13]([O:14][CH3:15])[c:16]2[O:17][CH3:18])[cH:19][c:20]1[O:21][CH3:22],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1280,Cl[C:7]([c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[c:20]([O:21][CH3:22])[cH:19]1)=[O:8].[cH:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([O:16][CH3:17])[cH:18]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([O:16][CH3:17])[cH:18]2)[cH:19][c:20]1[O:21][CH3:22],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1281,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:14][cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.Cl[C:6](=[O:7])[CH:8]1[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]2)[cH:14][cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1282,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.Cl[C:8](=[O:9])[CH:10]1[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[CH:10]2[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]2)[c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1283,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:22]1.Cl[C:14](=[O:15])[CH:16]1[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][c:13]([C:14](=[O:15])[CH:16]2[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21]2)[cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1284,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][cH:21][cH:22]1.Cl[C:13](=[O:14])[CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][c:12]([C:13](=[O:14])[CH:15]2[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]2)[cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1285,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.Cl[C:7](=[O:8])[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[CH:9]2[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]2)[cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1286,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1.Cl[C:15](=[O:16])[CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[C:15](=[O:16])[CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1287,[CH3:1][O:2][c:3]1[cH:4][cH:13][cH:14][cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.Cl[C:5](=[O:6])[CH:7]1[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1>>[CH3:1][O:2][c:3]1[c:4]([C:5](=[O:6])[CH:7]2[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]2)[cH:13][cH:14][cH:15][c:16]1-[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1288,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[O:16][CH2:17][O:18]2.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[O:16][CH2:17][O:18]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1289,[CH3:1][c:2]1[cH:6][c:5]2[c:4]([cH:3][cH:15]1)[O:18][CH2:17][O:16]2.Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([C:7](=[O:8])[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15]1)[O:16][CH2:17][O:18]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1290,[CH3:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[O:16][CH2:17][O:18]2.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[O:16][CH2:17][O:18]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1291,[CH3:1][CH:2]([CH3:3])[CH2:4][O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][cH:12][cH:21][cH:22]1.Cl[C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][CH:2]([CH3:3])[CH2:4][O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]([C:13](=[O:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:21][cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
