,smiles,energies,reaction_smiles
652,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([NH2:6])[I:7].[CH:8]([CH3:9])=[CH:10][OH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([NH2:6])([I:7])[CH:8]([CH3:9])[CH:10]1[OH:11],0.0575666489679989,CC=CC=C(N)I.CC=CO>>CC1C=CC(N)(I)C(C)C1O
653,[CH2:1]=[CH:2][CH:3]=[CH:4][CH3:5].[CH:6]([OH:7])=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[CH:8]1[NH2:9],0.033166912767999435,C=CC=CC.NC=CO>>CC1C=CCC(O)C1N
654,[CH2:3]=[CH:4][CH:5]=[CH:6][OH:7].[NH2:1][CH:2]=[CH2:8]>>[NH2:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH2:8]1,0.03066158605899716,C=CC=CO.C=CN>>NC1CC=CC(O)C1
655,[CH2:3]=[CH:4][CH:5]=[CH:6][Cl:7].[CH3:1][CH:2]=[C:8]([CH3:9])[CH3:10]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([Cl:7])[C:8]1([CH3:9])[CH3:10],0.033121903767000305,C=CC=CCl.CC=C(C)C>>CC1CC=CC(Cl)C1(C)C
656,[CH:8]([OH:9])=[C:10]([CH3:11])[NH2:12].[CH3:1][C:2]([OH:3])=[CH:4][CH:5]=[CH:6][OH:7]>>[CH3:1][C:2]1([OH:3])[CH:4]=[CH:5][CH:6]([OH:7])[CH:8]([OH:9])[C:10]1([CH3:11])[NH2:12],0.03964007689099702,CC(O)=CC=CO.CC(N)=CO>>CC1(O)C=CC(O)C(O)C1(C)N
657,[CH2:7]=[CH2:8].[CH3:1][C:2]([OH:3])=[CH:4][CH:5]=[CH2:6]>>[CH3:1][C:2]1([OH:3])[CH:4]=[CH:5][CH2:6][CH2:7][CH2:8]1,0.024967606344997506,C=CC=C(C)O.C=C>>CC1(O)C=CCCC1
658,[CH2:6]=[CH2:7].[OH:1][C:2]1=[CH:3][CH:4]=[CH:5][CH2:8]1>>[OH:1][C:2]12[CH:3]=[CH:4][CH:5]([CH2:6][CH2:7]1)[CH2:8]2,0.015548775808998272,OC1=CC=CC1.C=C>>OC12C=CC(CC1)C2
659,[CH3:3][CH:4]=[CH2:5].[CH2:1]=[CH:2][CH:8]=[CH:6][OH:7]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH2:8]1,0.03144089950099982,C=CC=CO.C=CC>>CC1CC=CC(O)C1
660,[CH3:1][C:2]([SH:3])=[CH2:4].[CH:5]([SH:6])=[CH:7][CH:8]=[CH:9][OH:10]>>[CH3:1][C:2]1([SH:3])[CH2:4][CH:5]([SH:6])[CH:7]=[CH:8][CH:9]1[OH:10],0.03530129584700248,OC=CC=CS.C=C(C)S>>CC1(S)CC(S)C=CC1O
661,[CH2:8]=[C:9]([CH3:10])[CH3:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([OH:7])[CH2:8][C:9]1([CH3:10])[CH3:11],0.063161617742999,CC=CC=C(O)O.C=C(C)C>>CC1C=CC(O)(O)CC1(C)C
662,[CH2:1]=[CH:2][CH3:3].[CH2:4]=[CH:5][CH:6]=[CH2:7]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH2:6][CH2:7]1,0.01682191629999963,C=CC=C.C=CC>>CC1CC=CCC1
663,[CH2:8]=[C:12]([CH3:10])[OH:11].[CH3:1][C:2]([I:3])=[CH:4][CH:5]=[C:6]([CH3:7])[CH3:9]>>[CH3:1][C:2]1([I:3])[CH:4]=[CH:5][C:6]([CH3:7])([CH3:8])[C:9]([CH3:10])([OH:11])[CH2:12]1,0.053883040203999144,CC(C)=CC=C(C)I.C=C(C)O>>CC1(I)C=CC(C)(C)C(C)(O)C1
664,[NH2:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[CH:7]([OH:8])=[CH:9][OH:10]>>[NH2:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([OH:8])[CH:9]1[OH:10],0.03235823293099571,NC=CC=CO.OC=CO>>NC1C=CC(O)C(O)C1O
665,[CH:3]([OH:4])=[CH:5][CH:6]=[C:7]([CH3:8])[NH2:9].[CH3:1][CH:2]=[CH:10][OH:11]>>[CH3:1][CH:2]1[CH:3]([OH:4])[CH:5]=[CH:6][C:7]([CH3:8])([NH2:9])[CH:10]1[OH:11],0.03530405782100132,CC(N)=CC=CO.CC=CO>>CC1C(O)C=CC(C)(N)C1O
666,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[F:7].[CH:8]([CH3:9])=[CH:10][OH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([F:7])[CH:8]([CH3:9])[CH:10]1[OH:11],0.03249772443300003,CC=CC=C(C)F.CC=CO>>CC1C=CC(C)(F)C(C)C1O
667,[CH2:7]=[C:8]([NH2:9])[SH:10].[NH2:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[NH2:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH2:7][C:8]1([NH2:9])[SH:10],0.04934080264300178,NC=CC=CO.C=C(N)S>>NC1C=CC(O)CC1(N)S
668,[C:8]([SH:9])([Br:10])=[CH:11][CH3:12].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([OH:7])[C:8]([SH:9])([Br:10])[CH:11]1[CH3:12],0.034514853483003094,CC=CC=C(C)O.CC=C(S)Br>>CC1C=CC(C)(O)C(S)(Br)C1C
669,[CH3:1][C:2]([NH2:3])=[CH:4][Br:5].[CH:6]([F:7])=[CH:8][CH:9]=[C:10]([OH:11])[OH:12]>>[CH3:1][C:2]1([NH2:3])[CH:4]([Br:5])[CH:6]([F:7])[CH:8]=[CH:9][C:10]1([OH:11])[OH:12],0.038495356392999724,OC(O)=CC=CF.CC(N)=CBr>>CC1(N)C(Br)C(F)C=CC1(O)O
670,[C:3]([CH3:4])([Br:5])=[CH:6][CH:7]=[CH2:8].[CH3:1][CH:2]=[C:9]([OH:10])[SH:11]>>[CH3:1][CH:2]1[C:3]([CH3:4])([Br:5])[CH:6]=[CH:7][CH2:8][C:9]1([OH:10])[SH:11],0.04266459582500204,C=CC=C(C)Br.CC=C(O)S>>CC1C(C)(Br)C=CCC1(O)S
671,[CH2:3]=[CH:4][CH:5]=[C:6]([CH3:7])[NH2:8].[CH3:1][CH:2]=[C:9]([CH3:10])[OH:11]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][C:6]([CH3:7])([NH2:8])[C:9]1([CH3:10])[OH:11],0.04138066465200296,C=CC=C(C)N.CC=C(C)O>>CC1CC=CC(C)(N)C1(C)O
672,[CH3:1][CH:2]=[C:10]([CH3:11])[SH:12].[CH:3]([OH:4])=[CH:5][CH:6]=[C:7]([NH2:8])[OH:9]>>[CH3:1][CH:2]1[CH:3]([OH:4])[CH:5]=[CH:6][C:7]([NH2:8])([OH:9])[C:10]1([CH3:11])[SH:12],0.037191325788000995,NC(O)=CC=CO.CC=C(C)S>>CC1C(O)C=CC(N)(O)C1(C)S
673,[CH2:8]=[CH2:9].[NH2:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[OH:7]>>[NH2:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([OH:7])[CH2:8][CH2:9]1,0.02449285582800087,NC=CC=C(O)O.C=C>>NC1C=CC(O)(O)CC1
674,[CH2:5]=[C:6]([NH2:7])[Cl:8].[CH2:1]=[CH:4][CH:3]=[CH:2][CH3:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([NH2:7])([Cl:8])[CH2:9]1,0.03376743255200054,C=CC=CC.C=C(N)Cl>>CC1C=CCC(N)(Cl)C1
675,[CH2:3]=[CH:4][CH:5]=[CH2:6].[OH:1][CH:2]=[CH:7][SH:8]>>[OH:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH2:6][CH:7]1[SH:8],0.0236686576069971,C=CC=C.OC=CS>>OC1CC=CCC1S
676,[CH:8]([CH3:9])=[CH:10][CH3:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[SH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([SH:7])[CH:8]([CH3:9])[CH:10]1[CH3:11],0.0527251508059976,CC=CC=C(C)S.CC=CC>>CC1C=CC(C)(S)C(C)C1C
677,[CH2:1]=[CH:2][CH3:3].[CH:4]([OH:5])=[CH:6][CH:7]=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]([OH:5])[CH:6]=[CH:7][CH:8]1[NH2:9],0.03281528457300098,NC=CC=CO.C=CC>>CC1CC(O)C=CC1N
678,[CH2:3]=[CH:4][CH:5]=[CH:6][OH:7].[OH:1][CH:2]=[CH:8][SH:9]>>[OH:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[CH:8]1[SH:9],0.03418965566299903,C=CC=CO.OC=CS>>OC1C=CCC(O)C1S
679,[CH2:3]=[CH:4][CH:5]=[C:6]([CH3:7])[Br:8].[CH3:1][CH:2]=[CH:9][OH:10]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][C:6]([CH3:7])([Br:8])[CH:9]1[OH:10],0.050375943806997725,C=CC=C(C)Br.CC=CO>>CC1CC=CC(C)(Br)C1O
680,[CH:7]([CH3:8])=[CH:9][Br:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([CH3:8])[CH:9]1[Br:10],0.022152556231002762,CC=CC=CO.CC=CBr>>CC1C=CC(O)C(C)C1Br
681,[CH:3]([F:4])=[CH:5][CH:6]=[CH:7][SH:8].[NH2:1][CH:2]=[CH:9][OH:10]>>[NH2:1][CH:2]1[CH:3]([F:4])[CH:5]=[CH:6][CH:7]([SH:8])[CH:9]1[OH:10],0.02524428007000523,FC=CC=CS.NC=CO>>NC1C(F)C=CC(S)C1O
682,[CH3:1][CH:2]=[CH:3][SH:4].[CH:5]([OH:6])=[CH:7][CH:8]=[C:9]([OH:10])[Br:11]>>[CH3:1][CH:2]1[CH:3]([SH:4])[CH:5]([OH:6])[CH:7]=[CH:8][C:9]1([OH:10])[Br:11],0.05048767548299793,OC=CC=C(O)Br.CC=CS>>CC1C(S)C(O)C=CC1(O)Br
683,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([NH2:6])[OH:7].[C:8]([OH:9])([SH:10])=[CH:11][NH2:12]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([NH2:6])([OH:7])[C:8]([OH:9])([SH:10])[CH:11]1[NH2:12],0.05448786940600314,CC=CC=C(N)O.NC=C(O)S>>CC1C=CC(N)(O)C(O)(S)C1N
684,[C:7]([NH2:8])([OH:9])=[CH2:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][CH3:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([CH3:6])[C:7]([NH2:8])([OH:9])[CH2:10]1,0.03294652242099971,CC=CC=CC.C=C(N)O>>CC1C=CC(C)C(N)(O)C1
685,[CH:4]([CH:5]=[CH2:6])=[CH2:7].[CH3:1][C:2]([F:3])=[CH:8][OH:9]>>[CH3:1][C:2]1([F:3])[CH2:4][CH:5]=[CH:6][CH2:7][CH:8]1[OH:9],0.022868255323000852,C=CC=C.CC(F)=CO>>CC1(F)CC=CCC1O
686,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[C:7]([OH:8])([OH:9])=[CH:10][OH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[C:7]([OH:8])([OH:9])[CH:10]1[OH:11],0.04166083747499982,CC=CC=CO.OC=C(O)O>>CC1C=CC(O)C(O)(O)C1O
687,[CH3:1][CH:2]=[CH2:3].[CH2:4]=[CH:5][CH:6]=[CH:7][CH3:8]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]1[CH3:8],0.019107467929998734,C=CC=CC.C=CC>>CC1C=CCCC1C
688,[CH2:1]=[CH2:9].[C:2]([CH3:3])(=[CH:4][CH:5]=[C:6]([CH3:7])[CH3:8])[CH3:10]>>[CH3:1][C:2]1([CH3:3])[CH:4]=[CH:5][C:6]([CH3:7])([CH3:8])[CH2:9][CH2:10]1,0.04366339898599847,CC(C)=CC=C(C)C.C=C>>CC1(C)C=CC(C)(C)CC1
689,[CH2:8]=[CH:9][SH:10].[OH:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[Br:7]>>[OH:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([Br:7])[CH2:8][CH:9]1[SH:10],0.023446220484999003,OC=CC=C(O)Br.C=CS>>OC1C=CC(O)(Br)CC1S
690,[CH2:8]=[C:9]([SH:10])[I:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[SH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([SH:7])[CH2:8][C:9]1([SH:10])[I:11],0.04626497323599921,CC=CC=C(O)S.C=C(S)I>>CC1C=CC(O)(S)CC1(S)I
691,[C:3]([CH3:4])([CH3:5])=[CH:6][CH:7]=[CH2:8].[CH3:1][CH:2]=[C:9]([CH3:10])[OH:11]>>[CH3:1][CH:2]1[C:3]([CH3:4])([CH3:5])[CH:6]=[CH:7][CH2:8][C:9]1([CH3:10])[OH:11],0.042416032293004946,C=CC=C(C)C.CC=C(C)O>>CC1C(C)(C)C=CCC1(C)O
692,[OH:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]([I:7])=[CH2:8]>>[OH:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([I:7])[CH2:8]1,0.016181217976999562,C=CC=CO.C=CI>>OC1C=CCC(I)C1
693,[CH2:1]=[CH:2][CH3:3].[C:4]([OH:5])([OH:6])=[CH:7][CH:8]=[C:9]([CH3:10])[SH:11]>>[CH3:1][CH:2]1[CH2:3][C:4]([OH:5])([OH:6])[CH:7]=[CH:8][C:9]1([CH3:10])[SH:11],0.05570100559300073,CC(S)=CC=C(O)O.C=CC>>CC1CC(O)(O)C=CC1(C)S
694,[CH2:3]=[CH:4][CH:5]=[CH:6][SH:7].[CH3:1][CH:2]=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([SH:7])[CH:8]1[NH2:9],0.0270283620279983,C=CC=CS.CC=CN>>CC1CC=CC(S)C1N
695,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][SH:6].[CH:7]([CH3:8])=[CH:9][NH2:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([SH:6])[CH:7]([CH3:8])[CH:9]1[NH2:10],0.03551994555799709,CC=CC=CS.CC=CN>>CC1C=CC(S)C(C)C1N
696,[CH3:1][C:2]([SH:3])=[CH2:4].[CH2:5]=[CH:6][CH:7]=[C:8]([F:9])[SH:10]>>[CH3:1][C:2]1([SH:3])[CH2:4][CH2:5][CH:6]=[CH:7][C:8]1([F:9])[SH:10],0.037588711696002974,C=CC=C(F)S.C=C(C)S>>CC1(S)CCC=CC1(F)S
697,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([NH2:6])[SH:7].[CH:8]([CH3:9])=[CH:10][SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([NH2:6])([SH:7])[CH:8]([CH3:9])[CH:10]1[SH:11],0.03693658672799671,CC=CC=C(N)S.CC=CS>>CC1C=CC(N)(S)C(C)C1S
698,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[CH:7]([Cl:8])=[CH:9][CH3:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([Cl:8])[CH:9]1[CH3:10],0.056997908262999886,CC=CC=CO.CC=CCl>>CC1C=CC(O)C(Cl)C1C
699,[CH2:1]=[CH:2][CH:3]=[CH:4][CH3:5].[CH:6]([OH:7])=[CH:8][SH:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[CH:8]1[SH:9],0.02465729734099753,C=CC=CC.OC=CS>>CC1C=CCC(O)C1S
700,[CH3:1][C:2]([CH3:3])=[CH:11][SH:12].[CH:4]([OH:5])=[CH:6][CH:7]=[C:8]([OH:9])[OH:10]>>[CH3:1][C:2]1([CH3:3])[CH:4]([OH:5])[CH:6]=[CH:7][C:8]([OH:9])([OH:10])[CH:11]1[SH:12],0.0441910906279972,OC=CC=C(O)O.CC(C)=CS>>CC1(C)C(O)C=CC(O)(O)C1S
701,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][CH3:6].[CH:7]([OH:8])=[CH:9][NH2:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([CH3:6])[CH:7]([OH:8])[CH:9]1[NH2:10],0.02786098217499955,CC=CC=CC.NC=CO>>CC1C=CC(C)C(O)C1N
702,[NH2:1][CH:2]=[CH:3][CH:4]=[C:5]([SH:6])[I:7].[CH:8]([F:9])=[CH:10][OH:11]>>[NH2:1][CH:2]1[CH:3]=[CH:4][C:5]([SH:6])([I:7])[CH:8]([F:9])[CH:10]1[OH:11],0.029700278132999358,NC=CC=C(S)I.OC=CF>>NC1C=CC(S)(I)C(F)C1O
703,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][I:6].[CH:7]([NH2:8])=[C:9]([OH:10])[SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([I:6])[CH:7]([NH2:8])[C:9]1([OH:10])[SH:11],0.060959701117994314,CC=CC=CI.NC=C(O)S>>CC1C=CC(I)C(N)C1(O)S
704,[CH2:5]=[C:7]([CH3:8])[CH3:9].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:10][CH3:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([CH3:6])[C:7]([CH3:8])([CH3:9])[CH2:10]1,0.02587309412700023,CC=CC=CC.C=C(C)C>>CC1C=CC(C)C(C)(C)C1
705,[CH2:1]=[CH:2][CH:3]=[CH:4][CH3:5].[CH:6]([OH:7])=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[CH:8]1[NH2:9],0.024998416593000172,C=CC=CC.NC=CO>>CC1C=CCC(O)C1N
706,[C:7]([CH3:8])([OH:9])=[C:10]([OH:11])[OH:12].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][NH2:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([NH2:6])[C:7]([CH3:8])([OH:9])[C:10]1([OH:11])[OH:12],0.06468705674599562,CC=CC=CN.CC(O)=C(O)O>>CC1C=CC(N)C(C)(O)C1(O)O
707,[CH2:3]=[CH:4][CH:5]=[CH:6][CH3:7].[CH3:1][CH:2]=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([CH3:7])[CH:8]1[NH2:9],0.02355824497499981,C=CC=CC.CC=CN>>CC1C=CCC(C)C1N
708,[CH3:1][CH:2]=[CH2:3].[C:4]([CH3:5])([NH2:6])=[CH:7][CH:8]=[C:9]([CH3:10])[CH3:11]>>[CH3:1][CH:2]1[CH2:3][C:4]([CH3:5])([NH2:6])[CH:7]=[CH:8][C:9]1([CH3:10])[CH3:11],0.059103820563002785,CC(C)=CC=C(C)N.C=CC>>CC1CC(C)(N)C=CC1(C)C
709,[CH3:1][CH:2]=[C:9]([CH3:10])[OH:11].[CH:3]([OH:4])=[CH:5][CH:6]=[CH:7][OH:8]>>[CH3:1][CH:2]1[CH:3]([OH:4])[CH:5]=[CH:6][CH:7]([OH:8])[C:9]1([CH3:10])[OH:11],0.043018881747002524,OC=CC=CO.CC=C(C)O>>CC1C(O)C=CC(O)C1(C)O
710,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]([CH3:7])=[C:8]([CH3:9])[F:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([CH3:7])[C:8]1([CH3:9])[F:10],0.049786717300001726,C=CC=CC.CC=C(C)F>>CC1C=CCC(C)C1(C)F
711,[CH3:1][CH:2]=[CH2:3].[CH2:4]=[CH:5][CH:6]=[CH:7][CH3:8]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]1[CH3:8],0.019106336065998875,C=CC=CC.C=CC>>CC1C=CCCC1C
712,[C:7]([CH3:8])([OH:9])=[CH:10][CH3:11].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][CH3:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([CH3:6])[C:7]([CH3:8])([OH:9])[CH:10]1[CH3:11],0.03011446282799568,CC=CC=CC.CC=C(C)O>>CC1C=CC(C)C(C)(O)C1C
713,[CH3:1][C:2]([NH2:3])=[C:10]([CH3:11])[OH:12].[CH:4]([SH:5])=[CH:6][CH:7]=[CH:8][F:9]>>[CH3:1][C:2]1([NH2:3])[CH:4]([SH:5])[CH:6]=[CH:7][CH:8]([F:9])[C:10]1([CH3:11])[OH:12],0.03137452795600382,FC=CC=CS.CC(N)=C(C)O>>CC1(N)C(S)C=CC(F)C1(C)O
714,[CH:3]([CH:4]=[CH2:5])=[CH2:6].[CH3:1][CH:2]=[CH:7][Br:8]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH2:6][CH:7]1[Br:8],0.018774592845002047,C=CC=C.CC=CBr>>CC1CC=CCC1Br
715,[C:8]([NH2:9])([SH:10])=[CH2:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[F:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([F:7])[C:8]([NH2:9])([SH:10])[CH2:11]1,0.04740843734500544,CC=CC=C(C)F.C=C(N)S>>CC1C=CC(C)(F)C(N)(S)C1
716,[CH2:8]=[CH2:9].[OH:1][CH:2]=[CH:3][CH:4]=[C:5]([SH:6])[Cl:7]>>[OH:1][CH:2]1[CH:3]=[CH:4][C:5]([SH:6])([Cl:7])[CH2:8][CH2:9]1,0.04628912707999788,OC=CC=C(S)Cl.C=C>>OC1C=CC(S)(Cl)CC1
717,[CH2:1]=[C:2]([OH:3])[CH3:9].[CH2:4]=[CH:5][CH:6]=[CH:7][OH:8]>>[CH3:1][C:2]1([OH:3])[CH2:4][CH:5]=[CH:6][CH:7]([OH:8])[CH2:9]1,0.03855156702500295,C=CC=CO.C=C(C)O>>CC1(O)CC=CC(O)C1
718,[CH3:1][C:2]([Br:3])=[CH2:4].[CH:5]([OH:6])=[CH:7][CH:8]=[CH:9][OH:10]>>[CH3:1][C:2]1([Br:3])[CH2:4][CH:5]([OH:6])[CH:7]=[CH:8][CH:9]1[OH:10],0.024100223487998562,OC=CC=CO.C=C(C)Br>>CC1(Br)CC(O)C=CC1O
719,[CH2:1]=[CH:7][CH3:8].[CH:2]([CH:3]=[C:4]([CH3:5])[Br:6])=[CH:9][OH:10]>>[CH3:1][CH:2]1[CH2:3][C:4]([CH3:5])([Br:6])[CH:7]=[CH:8][CH:9]1[OH:10],0.04914135338599834,CC(Br)=CC=CO.C=CC>>CC1CC(C)(Br)C=CC1O
720,[CH2:1]=[CH2:2].[CH2:3]=[CH:4][CH:5]=[CH2:6]>>[CH:1]1=[CH:2][CH2:3][CH2:4][CH2:5][CH2:6]1,0.01300342927000031,C=CC=C.C=C>>C1=CCCCC1
721,[CH:7]([F:8])=[C:9]([CH3:10])[OH:11].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][SH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([SH:6])[CH:7]([F:8])[C:9]1([CH3:10])[OH:11],0.058543126421000125,CC=CC=CS.CC(O)=CF>>CC1C=CC(S)C(F)C1(C)O
722,[CH2:1]=[CH:2][CH3:3].[CH2:4]=[CH:5][CH:6]=[C:7]([NH2:8])[SH:9]>>[CH3:1][CH:2]1[CH2:3][CH2:4][CH:5]=[CH:6][C:7]1([NH2:8])[SH:9],0.04027808965300039,C=CC=C(N)S.C=CC>>CC1CCC=CC1(N)S
723,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([CH3:7])([SH:8])=[CH:9][CH3:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([CH3:7])([SH:8])[CH:9]1[CH3:10],0.049722601397999,C=CC=CC.CC=C(C)S>>CC1C=CCC(C)(S)C1C
724,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([CH3:7])([CH3:8])=[CH:9][Cl:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([CH3:7])([CH3:8])[CH:9]1[Cl:10],0.024759812515998902,C=CC=CC.CC(C)=CCl>>CC1C=CCC(C)(C)C1Cl
725,[CH:8]([CH3:9])=[C:10]([CH3:11])[I:12].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([NH2:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([NH2:6])([OH:7])[CH:8]([CH3:9])[C:10]1([CH3:11])[I:12],0.03505157836299588,CC=CC=C(N)O.CC=C(C)I>>CC1C=CC(N)(O)C(C)C1(C)I
726,[F:1][C:2]([SH:3])=[CH2:9].[CH2:4]=[CH:5][CH:6]=[CH:7][SH:8]>>[F:1][C:2]1([SH:3])[CH2:4][CH:5]=[CH:6][CH:7]([SH:8])[CH2:9]1,0.02333092682800242,C=CC=CS.C=C(F)S>>FC1(S)CC=CC(S)C1
727,[C:8]([NH2:9])([F:10])=[C:11]([CH3:12])[CH3:13].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([NH2:6])[SH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([NH2:6])([SH:7])[C:8]([NH2:9])([F:10])[C:11]1([CH3:12])[CH3:13],0.041282977811995636,CC=CC=C(N)S.CC(C)=C(N)F>>CC1C=CC(N)(S)C(N)(F)C1(C)C
728,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[C:7]([NH2:8])([OH:9])=[CH:10][NH2:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[C:7]([NH2:8])([OH:9])[CH:10]1[NH2:11],0.028158896424997693,CC=CC=CO.NC=C(N)O>>CC1C=CC(O)C(N)(O)C1N
729,[C:7]([CH3:8])([OH:9])=[CH2:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[C:7]([CH3:8])([OH:9])[CH2:10]1,0.03456777824000312,CC=CC=CO.C=C(C)O>>CC1C=CC(O)C(C)(O)C1
730,[CH:8]([SH:9])=[CH2:10].[OH:1][CH:2]=[CH:3][CH:4]=[C:5]([SH:6])[Cl:7]>>[OH:1][CH:2]1[CH:3]=[CH:4][C:5]([SH:6])([Cl:7])[CH:8]([SH:9])[CH2:10]1,0.039728682833995776,OC=CC=C(S)Cl.C=CS>>OC1C=CC(S)(Cl)C(S)C1
