,smiles,descriptors
1960,[CH2:3]=[C:4]([O:5][Si:6]([CH3:7])([CH3:8])[C:9]([CH3:10])([CH3:11])[CH3:12])[C:13]1=[CH:18][CH2:17][CH2:16][CH2:15][CH2:14]1.[CH3:1][CH:2]=[C:19]1[CH2:20][CH2:21][O:22][C:23]1=[O:24]>>[CH3:1][CH:2]1[CH2:3][C:4]([O:5][Si:6]([CH3:7])([CH3:8])[C:9]([CH3:10])([CH3:11])[CH3:12])=[C:13]2[CH2:14][CH2:15][CH2:16][CH2:17][CH:18]2[C:19]12[CH2:20][CH2:21][O:22][C:23]2=[O:24],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1961,[CH3:1][O:2][CH2:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][C:18]([C:19]([O:20][Si:21]([CH3:22])([CH3:23])[C:24]([CH3:25])([CH3:26])[CH3:27])=[CH2:28])=[CH:33]3)[O:34]1.[CH:29]([C:30]#[N:31])=[CH2:32]>>[CH3:1][O:2][CH2:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][C:18]2=[C:19]([O:20][Si:21]([CH3:22])([CH3:23])[C:24]([CH3:25])([CH3:26])[CH3:27])[CH2:28][CH:29]([C:30]#[N:31])[CH2:32][CH:33]32)[O:34]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1962,[CH3:1][O:2][CH2:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][C:18]([C:19]([O:20][Si:21]([CH3:22])([CH3:23])[C:24]([CH3:25])([CH3:26])[CH3:27])=[CH2:28])=[CH:33]3)[O:34]1.[CH2:29]=[CH:30][C:31]#[N:32]>>[CH3:1][O:2][CH2:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][C:18]2=[C:19]([O:20][Si:21]([CH3:22])([CH3:23])[C:24]([CH3:25])([CH3:26])[CH3:27])[CH2:28][CH2:29][CH:30]([C:31]#[N:32])[CH:33]32)[O:34]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1963,[CH2:19]=[CH:20][C:21](=[O:22])[Cl:23].[CH3:1][CH2:2][CH2:3][CH2:4][C:5]1=[CH:6][CH:7]=[C:8]2[CH2:9][CH2:10][CH2:11][CH2:12][C:13]23[C:14](=[O:15])[CH:16]=[CH:17][N:18]13>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5]12[CH:6]=[CH:7][C:8]3([CH2:9][CH2:10][CH2:11][CH2:12][C:13]34[C:14](=[O:15])[CH:16]=[CH:17][N:18]14)[CH2:19][CH:20]2[C:21](=[O:22])[Cl:23],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1964,[CH:19]([C:20](=[O:21])[Cl:22])=[CH2:23].[CH3:1][CH2:2][CH2:3][CH2:4][C:5]1=[CH:6][CH:7]=[C:8]2[CH2:9][CH2:10][CH2:11][CH2:12][C:13]23[C:14](=[O:15])[CH:16]=[CH:17][N:18]13>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5]12[CH:6]=[CH:7][C:8]3([CH2:9][CH2:10][CH2:11][CH2:12][C:13]34[C:14](=[O:15])[CH:16]=[CH:17][N:18]14)[CH:19]([C:20](=[O:21])[Cl:22])[CH2:23]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1965,[CH2:12]=[C:13]([CH3:14])[C:15]#[N:16].[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][CH2:12][C:13]1([CH3:14])[C:15]#[N:16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1966,[C:12]([CH3:13])([C:14]#[N:15])=[CH2:16].[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][C:12]([CH3:13])([C:14]#[N:15])[CH2:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1967,[CH:10]1=[CH:11][CH:12]=[CH:13][CH2:14]1.[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[C:7](=[O:8])[CH:9]=[CH:15][C:16]1=[O:17]>>[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[C:7](=[O:8])[CH:9]2[CH:10]3[CH:11]=[CH:12][CH:13]([CH2:14]3)[CH:15]2[C:16]1=[O:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1968,[CH:13]1=[CH:14][CH:15]=[CH:16][CH2:17]1.[N:1]#[C:2][C:3]1=[C:10]([C:11]#[N:12])[C:8](=[O:9])[CH:7]=[CH:6][C:4]1=[O:5]>>[N:1]#[C:2][C:3]12[C:4](=[O:5])[CH:6]=[CH:7][C:8](=[O:9])[C:10]1([C:11]#[N:12])[CH:13]1[CH:14]=[CH:15][CH:16]2[CH2:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1969,[CH2:15]=[CH:16][O:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([C:11]([CH3:12])=[O:13])=[CH:14]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([C:11]([CH3:12])=[O:13])[CH:14]1[CH2:15][CH:16]2[O:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1970,[CH:15]([O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)=[CH2:24].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([C:11]([CH3:12])=[O:13])=[CH:14]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([C:11]([CH3:12])=[O:13])[CH:14]1[CH:15]([O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[CH2:24]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1971,[CH2:8]=[CH:9][O:10][CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:18][C:19]([O:20][CH3:21])([O:22][CH3:23])[C:24](=[O:25])[CH:7]=[CH:6]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH:9]([O:10][CH2:11][c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH:18]1[C:19]([O:20][CH3:21])([O:22][CH3:23])[C:24]2=[O:25],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1972,[CH2:16]=[CH:17][O:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:15][C:10]([O:11][CH3:12])([O:13][CH3:14])[C:8](=[O:9])[CH:7]=[CH:6]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[C:8](=[O:9])[C:10]([O:11][CH3:12])([O:13][CH3:14])[CH:15]1[CH2:16][CH:17]2[O:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1973,[CH:14]([O:15][CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)=[CH2:23].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([C:11]#[N:12])=[CH:13]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([C:11]#[N:12])[CH:13]1[CH:14]([O:15][CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[CH2:23]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1974,[CH2:14]=[CH:15][O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([C:11]#[N:12])=[CH:13]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([C:11]#[N:12])[CH:13]1[CH2:14][CH:15]2[O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1975,[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11].[CH:12]1=[C:17]([CH3:18])[C:15](=[O:16])[CH2:14][CH2:13]1>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][CH:12]2[CH2:13][CH2:14][C:15](=[O:16])[C:17]12[CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1976,[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11].[C:12]1([CH3:13])=[CH:18][CH2:17][CH2:16][C:14]1=[O:15]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][C:12]2([CH3:13])[C:14](=[O:15])[CH2:16][CH2:17][CH:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1977,[CH2:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][C:6](=[O:7])[C:8]([CH3:9])=[CH:10][CH2:22]1.[CH2:11]=[C:12]([O:13][Si:14]([CH3:15])([CH3:16])[CH3:17])[CH:18]=[CH:19][O:20][CH3:21]>>[CH2:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][C:6](=[O:7])[C:8]2([CH3:9])[CH:10]([CH2:11][C:12]([O:13][Si:14]([CH3:15])([CH3:16])[CH3:17])=[CH:18][CH:19]2[O:20][CH3:21])[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1978,[CH2:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][C:6](=[O:7])[C:8]([CH3:9])=[CH:21][CH2:22]1.[CH2:10]=[C:11]([O:12][Si:13]([CH3:14])([CH3:15])[CH3:16])[CH:17]=[CH:18][O:19][CH3:20]>>[CH2:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][C:6](=[O:7])[C:8]2([CH3:9])[CH2:10][C:11]([O:12][Si:13]([CH3:14])([CH3:15])[CH3:16])=[CH:17][CH:18]([O:19][CH3:20])[CH:21]2[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1979,[CH2:12]=[C:13]([CH3:14])[CH:15]1[CH2:16][CH:17]=[C:18]([CH3:19])[C:20](=[O:21])[CH2:22]1.[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][CH2:12][C:13]1([CH3:14])[CH:15]1[CH2:16][CH:17]=[C:18]([CH3:19])[C:20](=[O:21])[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1980,[C:12]([CH3:13])([CH:14]1[CH2:15][CH:16]=[C:17]([CH3:18])[C:19](=[O:20])[CH2:21]1)=[CH2:22].[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][C:12]([CH3:13])([CH:14]2[CH2:15][CH:16]=[C:17]([CH3:18])[C:19](=[O:20])[CH2:21]2)[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1981,[CH2:6]=[C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])[CH:13]=[CH:14][O:15][CH3:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:17][CH2:18][CH2:19][C:20]1=[O:21]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH2:6][C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])=[CH:13][CH:14]([O:15][CH3:16])[CH:17]1[CH2:18][CH2:19][C:20]2=[O:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1982,[CH2:11]=[C:12]([O:13][Si:14]([CH3:15])([CH3:16])[CH3:17])[CH:18]=[CH:19][O:20][CH3:21].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:10][CH2:9][CH2:8][C:6]1=[O:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6](=[O:7])[CH2:8][CH2:9][CH:10]1[CH2:11][C:12]([O:13][Si:14]([CH3:15])([CH3:16])[CH3:17])=[CH:18][CH:19]2[O:20][CH3:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1983,[CH2:13]=[C:14]([O:15][Si:16]([CH3:17])([CH3:18])[CH3:19])[CH:20]=[CH:21][O:22][CH3:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:12][CH2:11][CH2:10][CH2:9][CH2:8][C:6]1=[O:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6](=[O:7])[CH2:8][CH2:9][CH2:10][CH2:11][CH:12]1[CH2:13][C:14]([O:15][Si:16]([CH3:17])([CH3:18])[CH3:19])=[CH:20][CH:21]2[O:22][CH3:23],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1984,[CH2:6]=[C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])[CH:13]=[CH:14][O:15][CH3:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:17][CH2:18][CH2:19][CH2:20][CH2:21][C:22]1=[O:23]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH2:6][C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])=[CH:13][CH:14]([O:15][CH3:16])[CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][C:22]2=[O:23],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1985,[CH2:6]=[C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])[CH:13]=[CH:14][O:15][CH3:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:17][CH2:18][CH2:19][N:20]([S:21](=[O:22])(=[O:23])[c:24]2[cH:25][cH:26][c:27]([CH3:28])[cH:29][cH:30]2)[C:31]1=[O:32]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH2:6][C:7]([O:8][Si:9]([CH3:10])([CH3:11])[CH3:12])=[CH:13][CH:14]([O:15][CH3:16])[CH:17]1[CH2:18][CH2:19][N:20]([S:21](=[O:22])(=[O:23])[c:24]1[cH:25][cH:26][c:27]([CH3:28])[cH:29][cH:30]1)[C:31]2=[O:32],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1986,[CH2:22]=[C:23]([O:24][Si:25]([CH3:26])([CH3:27])[CH3:28])[CH:29]=[CH:30][O:31][CH3:32].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:21][CH2:20][CH2:19][N:8]([S:9](=[O:10])(=[O:11])[c:12]2[cH:13][cH:14][c:15]([CH3:16])[cH:17][cH:18]2)[C:6]1=[O:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6](=[O:7])[N:8]([S:9](=[O:10])(=[O:11])[c:12]3[cH:13][cH:14][c:15]([CH3:16])[cH:17][cH:18]3)[CH2:19][CH2:20][CH:21]1[CH2:22][C:23]([O:24][Si:25]([CH3:26])([CH3:27])[CH3:28])=[CH:29][CH:30]2[O:31][CH3:32],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1987,[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11].[CH:12]([CH:13]1[CH2:14][O:15][C:16]([CH3:17])([CH3:18])[O:19]1)=[CH:20][N+:21](=[O:22])[O-:23]>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][CH:12]([CH:13]2[CH2:14][O:15][C:16]([CH3:17])([CH3:18])[O:19]2)[CH:20]1[N+:21](=[O:22])[O-:23],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1988,[CH3:1][O:2][CH:3]=[CH:4][C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])=[CH2:11].[CH:12]([N+:13](=[O:14])[O-:15])=[CH:16][CH:17]1[CH2:18][O:19][C:20]([CH3:21])([CH3:22])[O:23]1>>[CH3:1][O:2][CH:3]1[CH:4]=[C:5]([O:6][Si:7]([CH3:8])([CH3:9])[CH3:10])[CH2:11][CH:12]([N+:13](=[O:14])[O-:15])[CH:16]1[CH:17]1[CH2:18][O:19][C:20]([CH3:21])([CH3:22])[O:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1989,[CH3:1][O:2][C:3](=[O:4])[C:5]([NH:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[CH2:15].[CH2:16]=[CH:17][C:18]([O:19][Si:20]([CH3:21])([CH3:22])[CH3:23])=[CH2:24]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH:6][C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH2:16][CH:17]=[C:18]([O:19][Si:20]([CH3:21])([CH3:22])[CH3:23])[CH2:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1990,[CH3:1][O:2][C:3](=[O:4])[C:5]([NH:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[CH2:15].[CH2:16]=[C:17]([O:18][Si:19]([CH3:20])([CH3:21])[CH3:22])[CH:23]=[CH2:24]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH:6][C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH:16]=[C:17]([O:18][Si:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23][CH2:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1991,[CH:1]#[C:2][CH2:3][N:4]1[C:5](=[O:6])[CH:7]([O:8][CH3:9])[CH:10]1[C:11]1=[CH:18][C:19](=[O:20])[CH:21]=[CH:22][C:23]1=[O:24].[CH2:12]=[C:13]([CH3:14])[C:15]([CH3:16])=[CH2:17]>>[CH:1]#[C:2][CH2:3][N:4]1[C:5](=[O:6])[CH:7]([O:8][CH3:9])[CH:10]1[C:11]12[CH2:12][C:13]([CH3:14])=[C:15]([CH3:16])[CH2:17][CH:18]1[C:19](=[O:20])[CH:21]=[CH:22][C:23]2=[O:24],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1992,[CH:1]#[C:2][CH2:3][N:4]1[C:5](=[O:6])[CH:7]([O:8][CH3:9])[CH:10]1[C:11]1=[CH:12][C:13](=[O:14])[CH:15]=[CH:22][C:23]1=[O:24].[CH2:16]=[C:17]([CH3:18])[C:19]([CH3:20])=[CH2:21]>>[CH:1]#[C:2][CH2:3][N:4]1[C:5](=[O:6])[CH:7]([O:8][CH3:9])[CH:10]1[C:11]1=[CH:12][C:13](=[O:14])[CH:15]2[CH2:16][C:17]([CH3:18])=[C:19]([CH3:20])[CH2:21][CH:22]2[C:23]1=[O:24],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1993,[CH3:1][C:2](=[O:3])[O:4][C:5]1=[CH:6][C:7]([CH3:8])([CH3:9])[CH2:10][C:11]([CH:12]=[CH2:13])=[CH:31]1.[C:14]1([Br:15])=[CH:30][C:28](=[O:29])[c:27]2[c:18]([cH:19][cH:20][cH:21][c:22]2[O:23][C:24]([CH3:25])=[O:26])[C:16]1=[O:17]>>[CH3:1][C:2](=[O:3])[O:4][C:5]1=[CH:6][C:7]([CH3:8])([CH3:9])[CH2:10][C:11]2=[CH:12][CH2:13][C:14]3([Br:15])[C:16](=[O:17])[c:18]4[cH:19][cH:20][cH:21][c:22]([O:23][C:24]([CH3:25])=[O:26])[c:27]4[C:28](=[O:29])[CH:30]3[CH:31]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
